Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Hilsenhainer Straße;49.5032093;8.77143285;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5031376;8.7715284;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5030598;8.7716123;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.502982;8.7716962;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50288906666667;8.771776033333333;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.50279613333333;8.771855866666666;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5027032;8.7719357;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5026072;8.7720047;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5025081;8.7720457;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5023992;8.7720845;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5022903;8.7721047;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5022114;8.77211065;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5021325;8.7721166;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5020384;8.7721062;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5019579;8.7720772;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.501868900000005;8.77205095;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5017799;8.7720247;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5016962;8.7719798;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5016125;8.7719349;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.501483525;8.7719063;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.50135455;8.771877700000001;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.501225575;8.7718491;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5010966;8.7718205;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5010028;8.771800166666667;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.500909;8.771779833333333;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5008152;8.7717595;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50068215;8.7717455;100.0;Interpoliert
