Typ;Name;Latitude;Longitude;Tempolimit;Details;Type
Routenpunkt (Way);Landgraf-Georg-Straße;49.8729623;8.6624275;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8729717;8.6622699;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8729717;8.6622699;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8729813;8.6620836;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87298865;8.66196045;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.872996;8.6618373;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.872996;8.6618373;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730087;8.6617157;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730233;8.6615755;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730233;8.6615755;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87303605;8.661439399999999;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730488;8.6613033;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730553;8.6612295;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730569;8.6611975;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730569;8.6611975;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730617;8.6610926;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730665;8.6609877;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730662;8.6608917;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730658;8.6607825;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730658;8.6607825;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730524;8.6606552;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.873039;8.6605279;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.873039;8.6605279;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.873061025;8.660332675;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87308305;8.66013745;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.873105075;8.659942225;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731271;8.659747;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731271;8.659747;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731375;8.6595993;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731479;8.659451599999999;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731583;8.6593039;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731642;8.6591967;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731642;8.6591967;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731758;8.6590071;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731758;8.6590071;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731817;8.658889949999999;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731876;8.6587728;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731876;8.6587728;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87319696666667;8.658588;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.873206333333336;8.6584032;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732157;8.6582184;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732188;8.6580802;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732219;8.657942;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732202;8.6577996;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732185;8.6576572;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87321165;8.657543749999999;50.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8732048;8.6574303;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731852;8.6572408;30.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731852;8.6572408;50.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731576;8.657084533333334;30.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.87313;8.656928266666666;30.0;Interpoliert;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8731024;8.656772;30.0;Original OSM;T
Routenpunkt (Way);Landgraf-Georg-Straße;49.8730857;8.6566771;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730857;8.6566771;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730775;8.6566296;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730514;8.6564789;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730366;8.6563937;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730307;8.6563592;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8730108;8.65624415;30.0;Interpoliert;T
Routenpunkt (Way);Marktplatz;49.8729909;8.6561291;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8729909;8.6561291;30.0;Original OSM;T
Routenpunkt (Way);Schloss;49.8730365;8.6560651;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730585;8.6560577;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730585;8.6560577;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730521;8.6560173;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730452;8.6559738;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730369;8.6559534;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730198;8.6559599;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730229;8.6559796;;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8729679;8.6559938;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8729745;8.6560323;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8729745;8.6560323;30.0;Original OSM;T
Haltestelle;Schloss;49.8729407;8.655814666666666;30.0;Interpoliert;W
Routenpunkt (Way);Schloss;49.8729957;8.6558071;;Original OSM;T
Routenpunkt (Way);Schloss;49.8730128;8.6558007;;Original OSM;T
Routenpunkt (Way);Schloss;49.873014366666666;8.655778233333333;;Interpoliert;T
Routenpunkt (Way);Schloss;49.8729741;8.655669766666668;;Interpoliert;T
Routenpunkt (Way);Marktplatz;49.8729135;8.655635533333333;30.0;Interpoliert;T
Routenpunkt (Way);Schloss;49.87298353333333;8.655582666666668;;Interpoliert;T
Routenpunkt (Way);Schloss;49.8729525;8.655532433333333;;Interpoliert;T
Routenpunkt (Way);Marktplatz;49.8728863;8.6554564;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8728863;8.6554564;30.0;Original OSM;T
Routenpunkt (Way);Schloss;49.8729309;8.6553951;;Original OSM;T
Routenpunkt (Way);Schloss;49.8729527;8.6553871;;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8728596;8.6552807;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8728596;8.6552807;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.87283825;8.655085450000001;30.0;Interpoliert;T
Routenpunkt (Way);Marktplatz;49.8728169;8.6548902;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8728004;8.654719700000001;30.0;Interpoliert;T
Routenpunkt (Way);Marktplatz;49.8727839;8.6545492;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8727796;8.6544851;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8727801;8.6544389;30.0;Original OSM;T
Routenpunkt (Way);Marktplatz;49.8727828;8.6544089;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8727828;8.6544089;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8727885;8.6543804;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8727962;8.6543527;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8728049;8.6543304;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8728317;8.6542757;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.87289833333333;8.654139466666667;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.872964966666665;8.654003233333333;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.8730316;8.653867;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8730316;8.653867;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8730777;8.6537646;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731025;8.6537084;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731189;8.6536607;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731263;8.6536307;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731323;8.6535968;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731367;8.6535614;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731392;8.6535291;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731407;8.6534913;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731407;8.6534598;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731397;8.6534359;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731367;8.6534082;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731273;8.6533395;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731273;8.6533395;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8731149;8.6532494;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.87308898333333;8.653060783333334;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.87306306666667;8.652872166666667;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.87303715;8.652683549999999;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.87301123333333;8.652494933333333;30.0;Interpoliert;T
Routenpunkt (Way);Rheinstraße;49.87298531666666;8.652306316666667;30.0;Interpoliert;T
Routenpunkt (Way);Luisenplatz;49.8729594;8.6521177;30.0;Original OSM;T
Routenpunkt (Way);Rheinstraße;49.8729594;8.6521177;30.0;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729537;8.6520806;30.0;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729491;8.6520507;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729491;8.6520507;30.0;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729415;8.6519933;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729276;8.6518846;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729221;8.6517636;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729285;8.6516611;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729466;8.6515978;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729466;8.6515978;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729793;8.6515825;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729793;8.6515825;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729842;8.6515873;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8729618;8.6515596;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8730283;8.6515146;;Original OSM;T
Haltestelle;Luisenplatz;49.8730233;8.6515076;;Original OSM;W
Routenpunkt (Way);Luisenplatz;49.8730092;8.651484;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8730369;8.6514501;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8730369;8.6514501;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.873071;8.6514657;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8730724;8.6514752;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8731137;8.6514541;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8731108;8.6514453;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.873115;8.6514061;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8730691;8.6514157;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8732286;8.6514023;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8732894;8.6514002;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8732894;8.6514002;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8733198;8.6514025;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.873348;8.6514047;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8733841;8.6513988;;Original OSM;T
Routenpunkt (Way);Luisenstraße;49.8734211;8.65139;;Original OSM;T
Routenpunkt (Way);Luisenplatz;49.8734211;8.65139;;Original OSM;T
Routenpunkt (Way);Luisenstraße;49.873488;8.6513679;;Original OSM;T
Routenpunkt (Way);Luisenstraße;49.87357596666667;8.651336533333334;;Interpoliert;T
Routenpunkt (Way);Luisenstraße;49.87366393333333;8.651305166666667;;Interpoliert;T
Routenpunkt (Way);Luisenstraße;49.8737519;8.6512738;;Original OSM;T
Routenpunkt (Way);Luisenstraße;49.873846066666665;8.6512411;;Interpoliert;T
Routenpunkt (Way);Luisenstraße;49.873940233333336;8.6512084;;Interpoliert;T
Routenpunkt (Way);Luisenstraße;49.8740344;8.6511757;;Original OSM;T
Routenpunkt (Way);Luisenstraße;49.8740994;8.6511536;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8740994;8.6511536;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8741861;8.6511239;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8743116;8.6510817;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8744347;8.65104235;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.8745578;8.651003;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8745578;8.651003;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8746543;8.6509721;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.87475543333333;8.650940066666667;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.87485656666667;8.650908033333334;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.8749577;8.650876;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.87505933333333;8.650842066666668;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.87516096666667;8.650808133333333;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.8752626;8.6507742;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.87535553333333;8.650745166666667;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.87544846666667;8.650716133333335;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.8755414;8.6506871;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8755571;8.6506832;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8755876;8.6506755;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.875694550000006;8.65064055;;Interpoliert;T
Routenpunkt (Way);Mathildenplatz;49.8758015;8.6506056;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8758015;8.6506056;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8758329;8.6505953;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8758329;8.6505953;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8759322;8.6505628;;Original OSM;T
Routenpunkt (Way);Mathildenplatz;49.8759322;8.6505628;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8759607;8.6505329;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8759759;8.6505177;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8759797;8.6505132;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760087;8.6504785;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760219;8.6504544;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760352;8.6504304;;Original OSM;T
Routenpunkt (Way);Willy-Brandt-Platz;49.8760786;8.6504152;;Original OSM;T
Routenpunkt (Way);Willy-Brandt-Platz;49.8760888;8.6503704;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760535;8.6503651;;Original OSM;T
Haltestelle;Willy-Brandt-Platz;49.8760631;8.6503173;;Original OSM;W
Routenpunkt (Way);Willy-Brandt-Platz;49.8760956;8.6503244;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760632;8.6502623;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760604;8.6501998;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760396;8.6500904;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760396;8.6500904;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.8760078;8.64997975;;Interpoliert;T
Routenpunkt (Way);Unbekannt;49.875976;8.6498691;;Original OSM;T
Routenpunkt (Way);Unbekannt;49.875948;8.6497483;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875948;8.6497483;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875934;8.6496122;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8759191;8.6495122;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.87589753333333;8.6493602;50.0;Interpoliert;T
Routenpunkt (Way);Bismarckstraße;49.87587596666667;8.6492082;50.0;Interpoliert;T
Routenpunkt (Way);Bismarckstraße;49.8758544;8.6490562;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8758544;8.6490562;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8758407;8.648948;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875833;8.6488875;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8758155;8.648750249999999;50.0;Interpoliert;T
Routenpunkt (Way);Klinikum;49.8758386;8.6486325;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8758547;8.6486272;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8758503;8.6485952;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8758342;8.6486006;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875798;8.648613;50.0;Original OSM;T
Routenpunkt (Way);Klinikum;49.87581625;8.64846945;;Interpoliert;T
Routenpunkt (Way);Klinikum;49.8758324;8.64846415;;Interpoliert;T
Routenpunkt (Way);Bismarckstraße;49.875773;8.6484161;50.0;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875773;8.6484161;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8757643;8.6483493;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8757983;8.6483383;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8758145;8.6483331;;Original OSM;T
Routenpunkt (Way);Klinikum;49.87577785;8.64818885;;Interpoliert;T
Routenpunkt (Way);Klinikum;49.87579405;8.6481836;;Interpoliert;T
Routenpunkt (Way);Bismarckstraße;49.8757429;8.64819;;Original OSM;T
Routenpunkt (Way);Klinikum;49.8757574;8.6480394;;Original OSM;T
Haltestelle;Klinikum;49.8757736;8.6480341;;Original OSM;W
Routenpunkt (Way);Klinikum;49.8757736;8.6480341;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.875721;8.6480341;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8757129;8.6479897;;Original OSM;T
Routenpunkt (Way);Bismarckstraße;49.8756773;8.6477912;;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8756773;8.6477912;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8756882;8.6477783;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8756882;8.6477783;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87575185;8.6477304;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8758155;8.6476825;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8758381;8.6476659;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8759144;8.6476238;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87603548;8.64756268;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87615656;8.64750156;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87627764;8.64744044;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87639872;8.64737932;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8765198;8.6473182;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8766053;8.6472651;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87671316666667;8.64721575;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.876821033333336;8.6471664;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8769289;8.64711705;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87703676666666;8.647067700000001;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.87714463333333;8.64701835;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8772525;8.646969;30.0;Original OSM;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8773735;8.646995700000002;30.0;Interpoliert;T
Routenpunkt (Way);Wilhelm-Leuschner-Straße;49.8774945;8.6470224;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8774945;8.6470224;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8775607;8.6470385;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8775914;8.6470453;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8775914;8.6470453;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.877621;8.647052;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8777447;8.647079633333334;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8778684;8.647107266666668;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8779921;8.647134900000001;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8781158;8.647162533333333;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8782395;8.647190166666666;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8783632;8.6472178;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.87848085;8.6472441;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8785985;8.6472704;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.87871615;8.6472967;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8788338;8.647323;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8788338;8.647323;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8789539;8.6473489375;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.879074;8.647374875;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8791941;8.6474008125;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8793142;8.647426750000001;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8794343;8.6474526875;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8795544;8.647478625;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8796745;8.6475045625;30.0;Interpoliert;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8796989;8.647544;;Original OSM;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8796971;8.6475619;;Original OSM;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8797693;8.6475608;;Interpoliert;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8797675;8.6475787;;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8797946;8.6475305;30.0;Original OSM;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8798397;8.6475776;;Original OSM;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8798397;8.6475776;;Original OSM;T
Routenpunkt (Way);Kahlertstraße (Ostseite);49.8798379;8.6475955;;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.87992135;8.647561249999999;30.0;Interpoliert;T
Haltestelle;Kahlertstraße (Ostseite);49.8800481;8.647592;30.0;Original OSM;W
Routenpunkt (Way);Liebigstraße;49.8800481;8.647592;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.880163;8.6476188;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8802779;8.6476456;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.88040037777778;8.64767208888889;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88052285555556;8.647698577777778;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88064533333333;8.647725066666666;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88076781111111;8.647751555555555;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88089028888889;8.647778044444445;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88101276666667;8.647804533333334;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88113524444445;8.647831022222222;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.88125772222222;8.647857511111111;30.0;Interpoliert;T
Routenpunkt (Way);Liebigstraße;49.8813802;8.647884;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8814028;8.6478891;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8814363;8.6478954;30.0;Original OSM;T
Routenpunkt (Way);Liebigstraße;49.8815215;8.6479163;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8815215;8.6479163;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8814951;8.6480415;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8814845;8.6481077;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.88145368333333;8.648285783333334;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88142286666667;8.648463866666667;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88139205;8.64864195;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88136123333333;8.648820033333333;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88133041666666;8.648998116666666;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.8812996;8.6491762;30.0;Original OSM;T
