Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Neuenheimer Landstraße;49.4152735;8.7094926;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4176484;8.7441715;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4176143;8.7440913;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4175859;8.7440548;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417548;8.7440201;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4174603;8.7439723;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4173941;8.7439363;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41727636666667;8.7438725;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41715863333334;8.743808699999999;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4170409;8.7437449;30;Original OSM
Routenpunkt (Way);Theodor-Heuss-Brücke;49.4115257;8.6928696;50;Original OSM
Routenpunkt (Way);Theodor-Heuss-Brücke;49.4115964;8.692857799999999;50;Interpoliert
Routenpunkt (Way);Theodor-Heuss-Brücke;49.4116671;8.692846;50;Original OSM
Routenpunkt (Way);Theodor-Heuss-Brücke;49.411790966666665;8.692813033333334;50;Interpoliert
Routenpunkt (Way);Theodor-Heuss-Brücke;49.411914833333334;8.692780066666666;50;Interpoliert
Routenpunkt (Way);Theodor-Heuss-Brücke;49.4120387;8.6927471;50;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4192374;8.7249434;50;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4193055;8.725063;50;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4193452;8.7251403;50;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.419367;8.7251872;50;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4194144;8.7252973;50;Original OSM
Routenpunkt (Way);Alte Eppelheimer Straße;49.406136;8.6718195;50;Original OSM
Routenpunkt (Way);Alte Eppelheimer Straße;49.40610806666666;8.672002599999999;50;Interpoliert
Routenpunkt (Way);Alte Eppelheimer Straße;49.40608013333333;8.6721857;50;Interpoliert
Routenpunkt (Way);Alte Eppelheimer Straße;49.4060522;8.6723688;50;Original OSM
Routenpunkt (Way);Alte Eppelheimer Straße;49.4060299;8.6725147;50;Original OSM
Routenpunkt (Way);Alte Eppelheimer Straße;49.4060164;8.6726028;50;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4138627;8.6933271;30;Original OSM
